fase,gnero,anoingresso,instituiodeensino,inde22,iaa,ieg,ips,ida,matem,portug,ingls,ipv,ian,defas,ano,inde23,ipp,mat,por,ing,defasagem,escola,ativoinativo,ativoinativo1,aluno_id,risco_defasagem,ida_ieg_interaction,ipp_ips_interaction,ida_ieg_ratio,mean_indicators,ida_lag1,ieg_lag1,ips_lag1,ida_delta,ieg_delta,gnero_encoded,fase_encoded
2K,Masculino,2024,Pública,,8.002,8.010869565,7.51,5.0,,,,6.2875,10.0,,2024,,6.40625,5.0,5.0,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1477,0,40.054347825,48.1109375,0.6240740640415057,6.869436594166667,,,,,,1,21
2K,Masculino,2024,Pública,,8.002,6.666666667,6.255,4.25,,,,7.1225,10.0,,2024,,6.875,4.0,4.5,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1478,0,28.33333333475,43.003125,0.6374043893097333,6.528527777833333,,,,,,1,21
2K,Masculino,2024,Pública,,8.502,6.1965811965,7.51,4.25,,,,6.0325,10.0,,2024,,7.1875,4.0,4.5,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1479,0,26.335470085125003,53.978125,0.6857514028860371,6.613096866083333,,,,,,1,21
NAO_INFORMADO,Masculino,2022,Escola Pública,7.894,9.2,7.9,10.0,5.3,4.7,6.3,5.0,7.708,10.0,0.0,2022,,,,,,,,,,RA-148,0,41.87,,0.6708011644095683,8.0216,,,,,,1,79
2K,Masculino,2024,Pública,,8.502,8.875,7.51,5.5,,,,6.9975,5.0,,2024,,7.1875,,5.5,,-1.0,EM Alfredo Schunk,Cursando,Cursando,RA-1480,1,48.8125,53.978125,0.6196484903109509,7.428666666666667,,,,,,1,21
2K,Feminino,2024,Pública,,8.502,8.782608695499999,7.51,4.75,,,,6.8275,5.0,,2024,,6.875,4.0,5.5,,-1.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-1481,1,41.71739130362499,51.63125,0.5407800102062278,7.2078514492500005,,,,,,0,21
2K,Masculino,2024,Pública,,8.502,5.0,7.51,0.0,,,,6.8725,5.0,,2024,,7.5,0.0,0.0,,-1.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-1482,1,0.0,56.324999999999996,0.0,5.897416666666667,,,,,,1,21
2K,Masculino,2024,Pública,,9.502,7.913043478500001,7.51,6.5,,,,5.7475,10.0,,2024,,5.78125,6.0,7.0,,0.0,EE Jardim Campestre,Cursando,Cursando,RA-1483,0,51.434782610250004,43.4171875,0.8213247776131736,7.15896557975,,,,,,1,21
2L,Feminino,2024,Pública,,9.002,10.0,6.26,7.0,,,,7.89,5.0,,2024,,7.5,5.0,9.0,,-1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1484,1,70.0,46.949999999999996,0.6999300069993001,7.942,,,,,,0,22
2L,Masculino,2024,Pública,,9.002,7.7432712215,5.625,5.0,,,,7.386666667,5.0,,2024,,7.5,5.0,5.0,,-1.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-1485,1,38.7163561075,42.1875,0.6456385445435809,7.042822981416666,,,,,,1,22
2L,Masculino,2024,Pública,,8.002,5.431372549,6.26,5.75,,,,7.056666667,10.0,,2024,,7.916666667,6.0,5.5,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1486,0,31.23039215675,49.55833333542,1.058469379287779,6.736117647166668,,,,,,1,22
2L,Feminino,2024,Pública,,10.002,9.5652173915,6.26,8.25,,,,7.833333333,5.0,,2024,,7.708333333,7.0,9.5,,-1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1487,1,78.913043479875,48.25416666458,0.862409838953742,8.269814009583333,,,,,,0,22
2L,Feminino,2024,Pública,,8.002,7.111801242,7.51,3.5,,,,6.716666667,10.0,,2024,,7.5,7.0,0.0,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1488,0,24.891304347000002,56.324999999999996,0.49207054730181926,6.723411318166666,,,,,,0,22
2L,Masculino,2024,Pública,,9.002,5.793478261000001,6.26,5.0,,,,5.663333333,5.0,,2024,,6.666666667,5.0,5.0,,-1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1489,1,28.967391305000003,41.73333333542,0.8628904579127904,6.397579710166667,,,,,,1,22
NAO_INFORMADO,Feminino,2022,Escola Pública,6.323,9.2,6.5,7.5,5.0,4.0,6.0,,6.125,5.0,-1.0,2022,,,,,,,,,,RA-149,1,32.5,,0.7691124442393478,6.865,,,,,,0,79
FASE 4,Feminino,2022,Pública,6.323,8.8,4.2,2.52,4.7,,,,7.2925,5.0,,2023,,7.5,5.7,3.5,5.0,-2.0,,,,RA-149,1,19.740000000000002,18.9,1.1187812425612949,5.835416666666667,5.0,6.5,7.5,-0.2999999999999998,-2.3,0,74
5D,Feminino,2022,Pública,6.322651405982906,9.585,4.104378593666667,6.26,3.8333333333333335,,,,6.626,5.0,,2024,5.622266667,7.34375,0.0,6.5,5.0,-2.0,EE Leonice de Aquino Oliveira,Cursando,Cursando,RA-149,1,15.733451275722222,45.971875,0.9337344281102319,6.292076987833333,4.7,4.2,2.52,-0.8666666666666667,-0.0956214063333336,0,55
2L,Feminino,2024,Privada,,8.502,9.5652173915,6.26,7.75,,,,6.333333333,5.0,,2024,,6.666666667,8.0,7.5,,-1.0,Rede Decisão - Unidade União,Cursando,Cursando,RA-1490,1,74.13043478412499,41.73333333542,0.8101425759868486,7.51286956525,,,,,,0,22
2L,Masculino,2024,Pública,,9.002,6.25,7.51,6.5,,,,7.78,10.0,,2024,,7.5,6.0,7.0,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1491,0,40.625,56.324999999999996,1.0398336266197408,7.423666666666667,,,,,,1,22
2L,Masculino,2024,Pública,,8.002,8.8141025645,7.51,8.0,,,,8.45,10.0,,2024,,8.75,6.0,10.0,,1.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1492,0,70.512820516,65.71249999999999,0.9075333998060823,8.254350427416668,,,,,,1,22
2M,Masculino,2024,Pública,,8.502,7.8468899525,7.51,4.0,,,,5.946666667,5.0,,2024,,7.1875,3.5,4.5,,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1493,1,31.38755981,53.978125,0.5096911429964397,6.83217610325,,,,,,1,23
2M,Feminino,2024,Pública,,0.0,6.7794117645,7.51,4.25,,,,5.84,10.0,,2024,,7.5,8.5,0.0,,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1494,0,28.812499999125,56.324999999999996,0.6268055905176141,5.313235294083333,,,,,,0,23
2M,Feminino,2021,Pública,,9.002,8.318181818,7.51,8.25,,,,8.223333333,10.0,,2024,,8.75,8.5,8.0,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1495,0,68.62499999849999,65.71249999999999,0.9916840598614743,8.342252525166666,,,,,,0,23
2M,Feminino,2024,Pública,,9.002,5.714285714500001,7.51,4.25,,,,6.773333333,10.0,,2024,,7.8125,2.5,6.0,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1496,0,24.285714286625,58.671875,0.7436198664954774,6.843686507916668,,,,,,0,23
2M,Feminino,2024,Pública,,0.0,5.0227272725,7.51,2.0,,,,6.996666667,10.0,,2024,,6.875,4.0,0.0,,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1497,0,10.045454545,51.63125,0.39811078339145645,4.734065656583334,,,,,,0,23
2M,Feminino,2024,Pública,,8.502,7.840909091,7.51,7.0,,,,6.33,5.0,,2024,,8.125,5.0,9.0,,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1498,1,54.886363637,61.01875,0.8926397792641791,7.5513181818333335,,,,,,0,23
2N,Feminino,2024,Pública,,8.418,9.25,6.885,6.5,,,,7.11,10.0,,2024,,8.125,6.0,7.0,,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1499,0,60.125,55.940625,0.7026267430548049,7.714666666666666,,,,,,0,24
NAO_INFORMADO,Masculino,2022,Escola Pública,7.783,8.8,10.0,7.5,7.3,8.0,6.5,,7.292,5.0,-1.0,2022,,,,,,,,,,RA-15,1,73.0,,0.7299270072992701,8.1784,,,,,,1,79
NAO_INFORMADO,Feminino,2020,Escola Pública,6.962,9.6,6.3,6.9,6.9,5.3,6.7,8.6,7.333,5.0,-2.0,2022,,,,,,,,,,RA-150,1,43.47,,1.0950642755118236,7.4066,,,,,,0,79
2N,Masculino,2024,Pública,,9.502,8.3333333335,6.885,3.5,,,,7.556666667,10.0,,2024,,8.4375,2.0,5.0,,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1500,0,29.166666667250002,58.0921875,0.4199496060388763,7.369083333416667,,,,,,1,24
2N,Feminino,2024,Pública,,9.502,10.0,7.51,5.0,,,,7.5,10.0,,2024,,8.4375,4.5,5.5,,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1501,0,50.0,63.365625,0.4999500049995001,7.991583333333334,,,,,,0,24
2N,Feminino,2024,Pública,,8.002,7.628205128,7.51,5.25,,,,7.39,5.0,,2024,,7.8125,3.5,7.0,,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1502,1,40.048076922,58.671875,0.6881450835201609,7.265450854666668,,,,,,0,24
2P,Feminino,2024,Pública,,7.502,10.0,7.51,2.75,,,,7.723333333,5.0,,2024,,8.958333333,3.0,2.5,,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1503,1,27.5,67.27708333083,0.27497250274972507,7.407277777666667,,,,,,0,25
2P,Feminino,2024,Pública,,7.5,4.6136363635,5.63,6.75,,,,6.94,5.0,,2024,,5.833333333,5.0,8.5,,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1504,1,31.142045453625002,32.84166666479,1.462737140761492,6.211161616083333,,,,,,0,25
2P,Masculino,2024,Pública,,9.502,7.5252525255,7.51,3.75,,,,6.943333333,5.0,,2024,,8.75,3.0,4.5,,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1505,1,28.219696970625,65.71249999999999,0.4982559364430669,7.330097643083334,,,,,,1,25
2R,Feminino,2024,Pública,,8.002,8.3874458875,7.51,3.5,,,,7.886666667,10.0,,2024,,6.458333333,0.0,7.0,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1506,0,29.35606060625,48.50208333083,0.4172405767337079,6.957407647916667,,,,,,0,26
2R,Masculino,2024,Pública,,6.918,4.448051948,7.51,5.0,,,,3.776666667,5.0,,2024,,4.583333333,5.0,5.0,,-1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1507,1,22.24025974,34.42083333083,1.1238349334733369,5.372675324666666,,,,,,1,26
2R,Feminino,2024,Pública,,7.502,7.2294372295,7.51,9.25,,,,8.166666667,10.0,,2024,,7.5,10.0,8.5,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1508,0,66.872294372875,56.324999999999996,1.2793140589424157,7.85968398275,,,,,,0,26
2R,Masculino,2024,Pública,,8.502,6.5151515155,7.51,7.5,,,,7.446666667,10.0,,2024,,6.666666667,7.0,8.0,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1509,0,48.863636366250006,50.066666669170004,1.1509861276490754,7.356747474916667,,,,,,1,26
NAO_INFORMADO,Feminino,2020,Escola Pública,7.563,8.8,7.5,6.9,8.3,7.3,8.0,9.5,7.958,5.0,-2.0,2022,,,,,,,,,,RA-151,1,62.25000000000001,,1.1065191307825624,7.891600000000001,,,,,,0,79
FASE 5,Feminino,2020,Pública,7.563,0.0,7.8,7.52,7.9,,,,8.1725,5.0,,2023,,8.59375,6.8,7.0,10.0,-2.0,,,,RA-151,1,61.620000000000005,64.625,1.0126906806819638,6.664375,8.3,7.5,6.9,-0.40000000000000036,0.2999999999999998,0,75
2R,Feminino,2024,Pública,,10.002,9.7727272725,7.51,10.0,,,,9.003333333,10.0,,2024,,9.583333333,10.0,10.0,,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1510,0,97.72727272499999,71.97083333083,1.0231511194441303,9.31189898975,,,,,,0,26
2U,Feminino,2024,Pública,,10.002,9.3271221535,7.51,8.75,,,,8.556666667,10.0,,2024,,8.4375,8.0,9.5,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1511,0,81.612318843125,63.365625,0.9380237368264863,8.763881470083334,,,,,,0,27
2U,Feminino,2024,Pública,,9.502,10.0,7.51,5.5,,,,7.61,10.0,,2024,,7.8125,7.0,4.0,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1512,0,55.0,58.671875,0.5499450054994501,7.989083333333333,,,,,,0,27
2U,Feminino,2024,Pública,,8.502,7.5252525255,7.51,3.75,,,,7.223333333,5.0,,2024,,7.5,4.0,3.5,,-1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1513,1,28.219696970625,56.324999999999996,0.4982559364430669,7.00176430975,,,,,,0,27
2U,Feminino,2024,Pública,,9.002,7.979797980000001,7.51,5.5,,,,7.273333333,10.0,,2024,,7.1875,5.0,6.0,,0.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-1514,0,43.888888890000004,53.978125,0.6891541439569179,7.408771885499999,,,,,,0,27
2U,Feminino,2024,Pública,,6.418,6.6666666665,6.255,3.5,,,,6.72,5.0,,2024,,6.875,6.0,1.0,,-1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1515,1,23.33333333275,43.003125,0.5249212618238495,6.072444444416667,,,,,,0,27
3A,Feminino,2024,Privada,,9.585,5.404288499000001,9.38,4.666666666666667,,,,7.5475,10.0,,2024,,7.96875,0.0,5.0,9.0,3.0,Colégio Arco Íris Evolução,Cursando,Cursando,RA-1516,0,25.220012995333338,74.746875,0.8633520056385553,7.425367527611112,,,,,,0,28
3A,Masculino,2024,Pública,,9.168,4.305555555666667,9.38,4.666666666666667,,,,6.7075,5.0,,2024,,7.5,5.0,4.5,4.5,-1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1517,1,20.092592593111117,70.35000000000001,1.083619288395376,6.954620370388888,,,,,,1,28
3A,Feminino,2022,Pública,,7.084,5.714285714333333,9.38,1.75,,,,6.5825,5.0,,2024,,7.65625,0.0,3.5,,-1.0,EE Leonice de Aquino Oliveira,Cursando,Cursando,RA-1518,1,10.000000000083332,71.81562500000001,0.306196415624714,6.361172619055556,,,,,,0,28
3A,Masculino,2024,,,9.585,5.560902255666666,8.755,4.833333333333333,,,,7.5025,10.0,,2024,,7.96875,0.0,6.5,8.0,3.0,,Cursando,Cursando,RA-1519,0,26.877694235722217,69.76640625,0.8690072408965761,7.3675809315,,,,,,1,28
NAO_INFORMADO,Feminino,2022,Escola Pública,6.712,8.3,7.0,7.5,6.5,4.0,7.0,8.5,6.292,5.0,-2.0,2022,,,,,,,,,,RA-152,1,45.5,,0.9284387944579345,7.118399999999999,,,,,,0,79
FASE 4,Feminino,2022,Pública,6.712,7.9,7.7,2.52,4.5,,,,7.71,5.0,,2023,,7.8125,4.0,5.0,4.5,-2.0,,,,RA-152,1,34.65,19.6875,0.584339696143358,6.357083333333333,6.5,7.0,7.5,-2.0,0.7000000000000002,0,74
5L,Feminino,2022,Pública,6.712044773504273,7.5,7.337719298333333,5.63,5.166666666666667,,,,7.443333333,5.0,,2024,6.30695,7.8125,0.0,7.5,8.0,-2.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-152,1,37.91154970805555,43.984375,0.7040283810609907,6.815036549666666,4.5,7.7,2.52,0.666666666666667,-0.36228070166666715,0,58
3B,Feminino,2024,Pública,,8.334,9.060606060666666,8.75,3.75,,,,7.3325,5.0,,2024,,7.65625,4.0,3.5,,-1.0,EE Alexandre Rodrigues Nogueira,Cursando,Cursando,RA-1520,1,33.9772727275,66.9921875,0.41383392468113,7.480559343444443,,,,,,0,29
3B,Feminino,2024,Pública,,7.5,6.157902555,2.51,3.1666666666666665,,,,5.4525,5.0,,2024,,6.09375,2.0,5.5,2.0,-1.0,EE Alexandre Rodrigues Nogueira,Cursando,Cursando,RA-1521,1,19.500024757499997,15.295312499999998,0.5141608652495828,5.146803203611111,,,,,,0,29
3B,Masculino,2024,Pública,,8.751,10.0,9.38,7.0,,,,7.1275,10.0,,2024,,6.875,10.0,4.0,,0.0,EE Leonice de Aquino Oliveira,Cursando,Cursando,RA-1522,0,70.0,64.48750000000001,0.6999300069993001,8.188916666666666,,,,,,1,29
3B,Masculino,2024,Pública,,6.666,9.283272283333334,8.755,8.166666666666666,,,,8.755,10.0,,2024,,8.90625,8.0,6.5,10.0,1.0,EE Alexandre Rodrigues Nogueira,Cursando,Cursando,RA-1523,0,75.81339031388889,77.97421875,0.8796237785191913,8.422031491666667,,,,,,1,29
3B,Feminino,2024,Pública,,7.917,2.777777777666667,7.51,4.0,,,,6.9175,5.0,,2024,,7.65625,4.0,,,-1.0,EE Mario Francisco de Amorim,Cursando,Cursando,RA-1524,1,11.111111110666668,57.4984375,1.439481786614398,6.129754629611111,,,,,,0,29
3C,Masculino,2024,Pública,,7.917,8.293650793666666,5.63,7.0,,,,7.553333333,10.0,,2024,,8.541666667,6.5,5.5,9.0,0.0,EE Joaquim Mendes Feliz,Cursando,Cursando,RA-1525,0,58.055555555666665,48.089583335209994,0.8439173841224047,7.489275132277778,,,,,,1,30
3D,Feminino,2024,Pública,,9.168,10.0,8.75,3.75,,,,8.1275,10.0,,2024,,8.125,2.0,5.5,,0.0,EE Alexandre Rodrigues Nogueira,Cursando,Cursando,RA-1526,0,37.5,71.09375,0.37496250374962503,7.98675,,,,,,0,31
3D,Masculino,2024,Pública,,9.168,10.0,7.51,8.0,,,,7.835,10.0,,2024,,7.96875,9.0,7.0,,0.0,EE Alexandre Rodrigues Nogueira,Cursando,Cursando,RA-1527,0,80.0,59.8453125,0.7999200079992002,8.413625,,,,,,1,31
3D,Masculino,2024,Pública,,9.168,7.787878788,7.51,5.666666666666667,,,,7.335,10.0,,2024,,7.96875,3.0,6.0,8.0,0.0,EE Alexandre Rodrigues Nogueira,Cursando,Cursando,RA-1528,0,44.131313132,59.8453125,0.7275330404932046,7.572715909111111,,,,,,1,31
3F,Feminino,2024,Pública,,6.666,7.435897436,7.51,5.5,,,,6.964,5.0,,2024,,8.125,6.0,5.5,5.0,-1.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-1529,1,40.897435898000005,61.01875,0.7395557149108973,7.033482906000001,,,,,,0,32
NAO_INFORMADO,Feminino,2018,Rede Decisão,7.535,7.9,8.2,5.0,6.6,3.3,7.7,8.8,7.708,10.0,0.0,2022,,,,,,,,,,RA-153,0,54.11999999999999,,0.8047799048896477,7.081599999999999,,,,,,0,79
FASE 5,Feminino,2018,Privada - Programa de Apadrinhamento,7.535,9.2,7.4,2.52,6.4,,,,7.71,10.0,,2023,,8.125,6.0,5.3,8.0,0.0,,,,RA-153,0,47.36000000000001,20.475,0.8647480070260776,6.892499999999999,6.6,8.2,5.0,-0.1999999999999993,-0.7999999999999989,0,75
7E,Feminino,2021,Privada - Programa de Apadrinhamento,7.535259906926407,8.751,0.0,6.5675,0.0,,,,7.5,10.0,,2024,7.289966667,7.5,0.0,0.0,0.0,2.0,Colégio Albert Einstein - SP,Cursando,Cursando,RA-153,0,0.0,49.25625,0.0,5.053083333333333,6.4,7.4,2.52,-6.4,-7.4,0,64
3F,Masculino,2024,Pública,,0.0,2.5238095237666665,8.13,2.833333333333333,,,,5.258,10.0,,2024,,7.03125,1.5,7.0,0.0,0.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-1530,0,7.150793650672221,57.16406250000001,1.1221968654120063,4.296065476183333,,,,,,1,32
3F,Masculino,2024,Pública,,8.751,7.972686733666666,7.505,5.833333333333333,,,,7.14,5.0,,2024,,7.34375,4.5,8.0,5.0,-1.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-1531,1,46.50733927972222,55.11484375,0.7315729258215916,7.424295011166667,,,,,,1,32
3H,Masculino,2024,Pública,,0.0,3.905723905333333,7.51,2.0,,,,6.832,5.0,,2024,,7.5,0.0,6.0,0.0,-1.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-1532,1,7.811447810666666,56.324999999999996,0.5119378918150999,4.624620650888889,,,,,,1,34
3I,Feminino,2024,Pública,,9.168,9.710144927666668,8.135,9.5,,,,8.3375,10.0,,2024,,8.5,10.0,8.5,10.0,0.0,EE Joaquim Mendes Feliz,Cursando,Cursando,RA-1533,0,92.24637681283335,69.1475,0.9782574630242491,8.891774154611111,,,,,,0,35
3I,Feminino,2024,Pública,,7.917,9.666666666666666,8.135,1.1666666666666667,,,,8.0825,10.0,,2024,,8.0,2.0,1.5,0.0,0.0,EE Paschoal Carlos Magno,Cursando,Cursando,RA-1534,0,11.277777777777779,65.08,0.12067717132710412,7.161305555555555,,,,,,0,35
3I,Feminino,2024,Pública,,8.751,5.103121516333333,7.51,5.833333333333333,,,,7.9175,10.0,,2024,,7.125,7.5,5.5,4.5,0.0,EE Paschoal Carlos Magno,Cursando,Cursando,RA-1535,0,29.768208845277776,53.50875,1.1428672524089603,7.039992474944444,,,,,,0,35
3I,Feminino,2024,Pública,,9.168,8.722222222333334,8.135,7.0,,,,7.4575,5.0,,2024,,7.875,10.0,3.5,7.5,-1.0,EE Paschoal Carlos Magno,Cursando,Cursando,RA-1536,1,61.05555555633334,64.063125,0.8024557693920129,8.05962037038889,,,,,,0,35
3I,Feminino,2024,Pública,,9.168,8.33064949,8.135,8.666666666666666,,,,8.67,5.0,,2024,,8.125,10.0,6.0,10.0,-1.0,EE Joaquim Mendes Feliz,Cursando,Cursando,RA-1537,1,72.19896224666667,66.096875,1.0402101861184592,8.515886026111112,,,,,,0,35
3K,Masculino,2021,Pública,,9.168,7.935185184999999,8.13,7.166666666666667,,,,7.106666667,10.0,,2024,,7.916666667,7.5,6.0,8.0,1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1538,0,56.86882715916666,64.36250000271001,0.9030367235144939,7.903864197611111,,,,,,1,36
3K,Feminino,2024,Pública,,6.667,9.027777777666666,6.885,6.833333333333333,,,,7.056666667,10.0,,2024,,7.708333333,6.0,7.0,7.5,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1539,0,61.689814814055545,53.071874997704995,0.7568392424316919,7.3630185185,,,,,,0,36
NAO_INFORMADO,Masculino,2017,Escola Pública,6.073,8.3,6.1,6.3,4.0,3.7,6.2,2.1,6.833,5.0,-1.0,2022,,,,,,,,,,RA-154,1,24.4,,0.655630224553352,6.3066,,,,,,1,79
3M,Feminino,2024,Pública,,8.334,5.0,7.51,2.6666666666666665,,,,6.83,5.0,,2024,,7.125,2.0,2.0,4.0,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1540,1,13.333333333333332,53.50875,0.5332266879957341,6.244277777777778,,,,,,0,38
3M,Masculino,2024,Pública,,9.168,8.633333333333333,6.88,8.166666666666666,,,,7.736,10.0,,2024,,8.25,9.0,7.0,8.5,0.0,EM Alfredo Schunk,Cursando,Cursando,RA-1541,0,70.50555555555555,56.76,0.9458363896073815,8.139,,,,,,1,38
3M,Feminino,2024,Pública,,7.501,6.304873294333333,8.135,3.1666666666666665,,,,6.966,5.0,,2024,,7.375,1.0,3.5,5.0,-2.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1542,1,19.96543209872222,59.995625,0.5021773383097212,6.574756660166667,,,,,,0,38
3M,Masculino,2024,Pública,,7.5,8.076923077,7.51,5.0,,,,7.066,5.0,,2024,,7.25,6.0,4.0,,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1543,1,40.384615385000004,54.4475,0.6189709845388764,7.067153846166668,,,,,,1,38
3M,Feminino,2024,Pública,,8.334,8.674509804,6.885,5.833333333333333,,,,6.598,5.0,,2024,,6.625,5.5,5.5,6.5,-1.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-1544,1,50.60130718999999,45.613125,0.6723908410136048,7.158307189555555,,,,,,0,38
3N,Feminino,2024,Pública,,7.501,6.210826211,8.13,8.166666666666666,,,,6.165,10.0,,2024,,6.25,8.0,6.5,10.0,0.0,EE Paschoal Carlos Magno,Cursando,Cursando,RA-1545,0,50.721747389833325,50.81250000000001,1.31469657863335,7.0705821462777765,,,,,,0,39
3N,Masculino,2024,Pública,,8.334,6.374643874666667,8.75,4.666666666666667,,,,6.17,10.0,,2024,,7.5,5.0,3.0,6.0,0.0,EE Paschoal Carlos Magno,Cursando,Cursando,RA-1546,0,29.74833808177778,65.625,0.7319522166552395,6.965885090222223,,,,,,1,39
3N,Feminino,2024,Pública,,7.917,6.467236467333334,8.13,6.666666666666667,,,,6.335,5.0,,2024,,7.5,9.5,6.0,4.5,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1547,1,43.11490978222223,60.97500000000001,1.0306776352929379,7.169317189000001,,,,,,0,39
3N,Feminino,2024,Pública,,8.334,5.242165242,7.51,4.833333333333333,,,,5.665,10.0,,2024,,7.5,9.0,4.5,1.0,0.0,Estuda em outra cidade,Cursando,Cursando,RA-1548,0,25.337132002999997,56.324999999999996,0.9218350195443512,6.514083095888889,,,,,,0,39
3N,Masculino,2024,Pública,,9.585,7.441394335666668,7.51,4.166666666666667,,,,6.325,5.0,,2024,,7.1875,5.5,3.0,4.0,-2.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1549,1,31.00580973194445,53.978125,0.5598556699284907,7.035926833722223,,,,,,1,39
NAO_INFORMADO,Masculino,2022,Escola Pública,7.051,10.0,8.3,7.5,5.2,4.3,6.8,4.3,6.833,5.0,-2.0,2022,,,,,,,,,,RA-155,1,43.160000000000004,,0.62643055053608,7.566599999999999,,,,,,1,79
FASE 5,Masculino,2022,Pública,7.051,7.9,8.1,5.0,4.4,,,,6.5875,5.0,,2023,,7.03125,5.3,2.8,5.2,-2.0,,,,RA-155,1,35.64,35.15625,0.5431428218738429,6.503125,5.2,8.3,7.5,-0.7999999999999998,-0.20000000000000107,1,75
8F,Masculino,2022,Privada *Parcerias com Bolsa 100%,7.051313529258098,,0.0,,,,,,,10.0,,2024,6.318991667,,,,,0.0,Faculdade FIAP,Cursando,Cursando,RA-155,0,,,,0.0,4.4,8.1,5.0,,-8.1,1,69
3P,Masculino,2024,Pública,,9.585,5.222222222,7.51,4.333333333333333,,,,6.2025,5.0,,2024,,7.03125,5.0,3.0,5.0,-1.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-1550,1,22.629629628666667,52.8046875,0.829628369071013,6.647384259222222,,,,,,1,40
3P,Masculino,2024,Pública,,9.585,4.771043771,7.51,3.5,,,,6.79,5.0,,2024,,7.5,1.0,5.5,4.0,-2.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1551,1,16.6986531985,56.324999999999996,0.7334383689583303,6.6093406285,,,,,,1,40
3P,Masculino,2024,Pública,,9.585,9.743589743666666,7.51,3.1666666666666665,,,,7.165,10.0,,2024,,7.1875,1.0,4.5,4.0,0.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-1552,0,30.85470085494444,53.978125,0.32496664815722887,7.392959401722222,,,,,,1,40
3R,Masculino,2024,Pública,,8.334,9.003921568666668,7.51,4.333333333333333,,,,7.78,10.0,,2024,,8.333333333,6.0,5.0,2.0,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1553,0,39.016993464222224,62.58333333083,0.4812183315856417,7.549098039166668,,,,,,1,41
